500
20
19.879396	10.288777
16.64986	2.4189496
11.376319	6.473739
7.583436	12.132408
3.454944	9.154472
2.8880918	19.562738
16.703058	8.739063
3.349657	3.8472557
18.830713	18.144379
2.2740412	15.155909
9.453982	15.115078
9.317756	2.6378763
15.732489	16.085732
11.497041	19.108294
15.876705	11.922859
9.00489	0.109677315
2.5691712	11.569527
13.491575	17.65628
18.490326	5.082426
7.048458	19.32523
2.9866958	15.241568
7.3902073	7.743472
4.3610787	13.329737
17.582787	16.844357
3.5084069	5.3890467
3.852023	4.004904
19.186432	9.894318
12.081027	12.359534
15.929466	15.028826
19.927406	7.815858
5.6305847	6.3612833
17.239033	19.733366
1.5899515	15.520042
0.60813665	13.589018
18.123936	3.3204126
9.278767	5.530037
13.733296	11.664967
17.825191	11.35131
15.7335415	6.4088416
7.474622	1.5428579
8.863779	16.328564
11.894833	6.6044784
19.731155	3.4828484
6.756729	6.355083
18.34877	18.798527
5.276866	18.571062
3.129996	18.908115
6.9212103	7.6314316
17.468525	0.42400718
13.997279	16.15013
15.730866	4.3367434
14.278029	1.6228342
0.698272	3.5126376
8.200668	7.2547603
0.112793446	11.843229
10.492927	19.277102
9.214476	5.031898
10.036221	11.675924
1.5229475	4.920478
2.9306877	9.383398
19.449047	5.3522134
4.4442616	0.21507859
17.765024	15.590882
10.98277	18.338493
9.972481	14.085656
16.398653	13.550435
13.954924	11.766366
3.6631107	3.4080029
18.068733	0.015455484
16.773643	3.149531
1.4069736	17.995207
5.1817074	1.7659009
17.071884	10.177989
18.242	3.513372
9.93359	14.86237
7.256337	11.130828
10.866485	14.350286
12.474606	10.1350975
8.485695	7.563975
9.598599	19.477804
12.910629	15.51252
0.39989352	0.7787347
10.330825	2.5554454
13.311178	11.089138
13.722819	4.296336
18.394869	19.031313
